transactiontype,fee_model,rule_name,sequence_number,active,buysell,openclose,instru_typenr,contract_type,interest_type,issue_country,issue_curr,ccp_compliant,security_depositary,index_isin,issuer_shortname,security_institution,security_id,instrument_isin,instrument_cluster_name,clearinghouse_shortname,exchange_segment_type,exchange_id,exchange_segment,exchange_private_segment,exchange_area,exchange_fee_category_instrument,exchange_fee_category_trade,counterparty_bic,broker_bic,trade_curr,settle_curr,trade_type,trading_channel_type,trading_channel_name,settlement_interface,settlement_exchange_id,settlement_fee_category,client_fee_category,multi_account_alocatation,fee_class_abbreviation,fee_class_name,fee_scale,
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,105,,X,,,,,,,,,,,,,,COMM FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,110,,X,,,,,,,,,,,,,,COMM FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,115,,X,,,,,,,,,,,,,,COMM FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,120,,X,,,,,,,,,,,,,,COMM FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,125,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,130,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,135,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,140,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,145,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,150,,X,,,,,,,,,,,,,,ENERG FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,155,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,160,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,165,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,170,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,175,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,180,,X,,,,,,,,,,,,,,FOOD FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,185,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,190,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,195,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,200,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,205,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,210,,X,,,,,,,,,,,,,,GOLD 10  FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,215,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,220,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,225,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,230,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,235,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,240,,X,,,,,,,,,,,,,,GOLD 50  FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,245,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,250,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,255,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,260,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,265,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,270,,X,,,,,,,,,,,,,,ICT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,275,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,280,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
